ts_event,symbol,best_level_ofi,ofi_L0,ofi_L1,ofi_L2,ofi_L3,ofi_L4,ofi_L5,ofi_L6,ofi_L7,ofi_L8,ofi_L9,ofi_norm_L0,ofi_norm_L1,ofi_norm_L2,ofi_norm_L3,ofi_norm_L4,ofi_norm_L5,ofi_norm_L6,ofi_norm_L7,ofi_norm_L8,ofi_norm_L9,integrated_ofi,cross_asset_ofi
2024-10-21T12:44:10.139163189Z,AAPL,-110,-110,-1207,-1,-200,-505,-10,-100,-15,-100,-10,-0.288713911,-3.167979003,-0.002624672,-0.524934383,-1.325459318,-0.026246719,-0.262467192,-0.039370079,-0.262467192,-0.026246719,0.532141109,0
2024-10-21T12:44:10.157454473Z,AAPL,0,0,0,200,0,0,0,0,0,0,0,0,0,0.498753117,0,0,0,0,0,0,0,-0.052338137,0
2024-10-21T12:44:10.210284689Z,AAPL,0,0,0,-200,0,0,0,0,0,0,0,0,0,-0.524934383,0,0,0,0,0,0,0,0.055085546,0
2024-10-21T12:44:10.210294376Z,AAPL,0,0,0,-200,-505,-10,-100,-15,-100,-10,-110,0,0,-0.539083558,-1.361185984,-0.026954178,-0.269541779,-0.040431267,-0.269541779,-0.026954178,-0.296495957,0.409626291,0
2024-10-21T12:44:10.228540017Z,AAPL,0,0,0,200,505,10,100,15,100,10,110,0,0,0.524934383,1.325459318,0.026246719,0.262467192,0.039370079,0.262467192,0.026246719,0.288713911,-0.398874945,0
2024-10-21T12:44:22.659115608Z,AAPL,1,1,1207,1,200,505,10,100,15,100,10,0.002701972,3.261280735,0.002701972,0.540394488,1.364496082,0.027019724,0.270197244,0.040529587,0.270197244,0.027019724,-0.541950042,0
2024-10-21T12:44:24.320346216Z,AAPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2024-10-21T12:44:24.320346216Z,AAPL,-1,-1,-1207,-1,-200,-505,-10,-100,-15,-100,-10,-0.002624672,-3.167979003,-0.002624672,-0.524934383,-1.325459318,-0.026246719,-0.262467192,-0.039370079,-0.262467192,-0.026246719,0.526445435,0
2024-10-21T12:44:24.320371608Z,AAPL,-128,-128,-200,-1,-17,-100,-400,-1,-100,-500,-105,-0.345385861,-0.539665407,-0.002698327,-0.04587156,-0.269832704,-1.079330815,-0.002698327,-0.269832704,-1.349163519,-0.283324339,0.371492075,0
2024-10-21T12:44:24.328088877Z,AAPL,0,0,0,-200,-505,-10,-100,-15,-100,-10,-110,0,0,-0.55463117,-1.400443705,-0.027731559,-0.277315585,-0.041597338,-0.277315585,-0.027731559,-0.305047144,0.421440249,0
2024-10-21T12:44:24.329087388Z,AAPL,0,0,-6,0,0,0,0,0,0,0,0,0,-0.016611296,0,0,0,0,0,0,0,0,0.001058941,0
2024-10-21T12:44:24.329391498Z,AAPL,-4,-4,0,0,0,0,0,0,0,0,0,-0.011061947,0,0,0,0,0,0,0,0,0,0.000220229,0
2024-10-21T12:44:24.329400563Z,AAPL,0,0,-134,-200,-1,-17,-100,-400,-1,-100,-500,0,-0.416666667,-0.621890547,-0.003109453,-0.052860697,-0.310945274,-1.243781095,-0.003109453,-0.310945274,-1.554726368,0.442594152,0
2024-10-21T12:44:24.329919574Z,AAPL,0,0,134,200,1,17,100,400,1,100,500,0,0.370575221,0.553097345,0.002765487,0.047013274,0.276548673,1.10619469,0.002765487,0.276548673,1.382743363,-0.393634622,0
2024-10-21T12:44:24.333182245Z,AAPL,0,0,6,0,0,0,0,0,0,0,0,0,0.016620499,0,0,0,0,0,0,0,0,-0.001059528,0
2024-10-21T12:44:24.367829695Z,AAPL,4,4,0,0,0,0,0,0,0,0,0,0.011092623,0,0,0,0,0,0,0,0,0,-0.00022084,0
2024-10-21T12:44:24.396882356Z,AAPL,0,0,0,400,505,10,100,15,100,10,110,0,0,1.02406554,1.292882744,0.025601639,0.256016385,0.038402458,0.256016385,0.025601639,0.281618024,-0.442803244,0
2024-10-21T12:44:24.420452931Z,AAPL,128,128,200,1,17,100,400,1,100,500,105,0.319201995,0.498753117,0.002493766,0.042394015,0.249376559,0.997506234,0.002493766,0.249376559,1.246882793,0.261845387,-0.343329085,0
2024-10-21T12:44:29.399741197Z,AAPL,0,0,0,-400,-505,-10,-100,-15,-100,-10,-110,0,0,-1.078167116,-1.361185984,-0.026954178,-0.269541779,-0.040431267,-0.269541779,-0.026954178,-0.296495957,0.466196623,0
2024-10-21T12:44:29.399754078Z,AAPL,0,0,0,0,400,10,100,15,100,10,110,0,0,0,0.997506234,0.024937656,0.249376559,0.037406484,0.249376559,0.024937656,0.274314214,-0.276703669,0
2024-10-21T12:44:37.204838096Z,AAPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-21T12:44:37.267315101Z,AAPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
2024-10-21T12:44:37.267315101Z,AAPL,100,100,0,0,0,0,0,0,0,0,0,0.255754476,0,0,0,0,0,0,0,0,0,-0.005091748,0
2024-10-21T12:44:37.267346130Z,AAPL,100,100,1207,1,505,400,10,100,15,100,10,0.256410256,3.094871795,0.002564103,1.294871795,1.025641026,0.025641026,0.256410256,0.038461538,0.256410256,0.025641026,-0.635352086,0
2024-10-21T12:44:37.267377859Z,AAPL,0,0,1,17,100,400,1,100,500,105,63,0,0.002657454,0.045176721,0.265745416,1.062981664,0.002657454,0.265745416,1.328727079,0.279032687,0.167419612,-0.373751985,0
2024-10-21T12:44:37.371918862Z,AAPL,0,0,-1,-17,-100,-400,-1,-100,-500,-105,-63,0,-0.002564103,-0.043589744,-0.256410256,-1.025641026,-0.002564103,-0.256410256,-1.282051282,-0.269230769,-0.161538462,0.360622748,0
2024-10-21T12:44:37.372688632Z,AAPL,-100,-100,-1207,-1,-505,-400,-10,-100,-15,-100,-10,-0.255754476,-3.086956522,-0.002557545,-1.291560102,-1.023017903,-0.025575448,-0.255754476,-0.038363171,-0.255754476,-0.025575448,0.633727144,0
2024-10-21T12:44:43.997940262Z,AAPL,0,0,0,400,505,0,0,0,0,0,0,0,0,1.023017903,1.291560102,0,0,0,0,0,0,-0.353679632,0
2024-10-21T12:44:43.997952400Z,AAPL,0,0,1,17,100,400,1,100,500,105,63,0,0.002650411,0.045056984,0.265041081,1.060164325,0.002650411,0.265041081,1.325205407,0.278293135,0.166975881,-0.372761388,0
2024-10-21T12:44:43.997963233Z,AAPL,0,0,-1,-17,-100,-400,-1,-100,-500,-105,-63,0,-0.002557545,-0.043478261,-0.255754476,-1.023017903,-0.002557545,-0.255754476,-1.278772379,-0.268542199,-0.16112532,0.35970044,0
2024-10-21T12:44:44.082882873Z,AAPL,0,0,-200,0,0,0,0,0,0,0,0,0,-0.511508951,0,0,0,0,0,0,0,0,0.032607806,0
2024-10-21T12:44:49.032770567Z,AAPL,0,0,0,-400,-505,-10,-100,-15,-100,-10,-110,0,0,-1.108033241,-1.398891967,-0.027700831,-0.27700831,-0.041551247,-0.27700831,-0.027700831,-0.304709141,0.479110656,0
2024-10-21T12:44:49.032784585Z,AAPL,0,0,0,0,400,10,100,15,100,10,110,0,0,0,1.023017903,0.025575448,0.255754476,0.038363171,0.255754476,0.025575448,0.281329923,-0.283780489,0
2024-10-21T12:44:56.110568275Z,AAPL,100,100,1207,1,505,400,10,100,15,100,10,0.256410256,3.094871795,0.002564103,1.294871795,1.025641026,0.025641026,0.256410256,0.038461538,0.256410256,0.025641026,-0.635352086,0
2024-10-21T12:44:56.111500132Z,AAPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-21T12:44:59.972308166Z,AAPL,10,10,100,1207,1,505,400,10,100,15,100,0.025641026,0.256410256,3.094871795,0.002564103,1.294871795,1.025641026,0.025641026,0.256410256,0.038461538,0.256410256,-0.682264107,0
2024-10-21T12:44:59.972823933Z,AAPL,0,0,-100,-1207,-1,-505,-400,-10,-100,-15,-100,0,-0.262467192,-3.167979003,-0.002624672,-1.325459318,-1.049868766,-0.026246719,-0.262467192,-0.039370079,-0.262467192,0.697858043,0
2024-10-21T12:45:00.466069449Z,AAPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200
2024-10-21T12:45:00.466069449Z,AAPL,200,200,1,17,100,400,1,100,500,105,63,0.520156047,0.00260078,0.044213264,0.260078023,1.040312094,0.00260078,0.260078023,1.300390117,0.273081925,0.163849155,-0.37613685,0
2024-10-21T12:45:00.466091166Z,AAPL,100,100,10,1207,1,505,400,10,100,15,100,0.254129606,0.025412961,3.067344346,0.002541296,1.283354511,1.016518424,0.025412961,0.254129606,0.038119441,0.254129606,-0.666168854,0
2024-10-21T12:45:00.466096527Z,AAPL,6,6,100,10,1207,1,505,400,10,100,15,0.015620932,0.260348867,0.026034887,3.142410831,0.002603489,1.314761781,1.04139547,0.026034887,0.260348867,0.03905233,-0.937834174,0
2024-10-21T12:45:00.466104495Z,AAPL,0,0,100,0,0,0,0,0,0,0,0,0,0.253742705,0,0,0,0,0,0,0,0,-0.016175656,0
2024-10-21T12:45:00.466110782Z,AAPL,0,0,76,0,0,0,0,0,0,0,0,0,0.189195917,0,0,0,0,0,0,0,0,-0.012060911,0
2024-10-21T12:45:00.466138376Z,AAPL,0,0,-100,0,0,0,0,0,0,0,0,0,-0.255297421,0,0,0,0,0,0,0,0,0.016274767,0
2024-10-21T12:45:00.466144715Z,AAPL,0,0,-100,0,0,0,0,0,0,0,0,0,-0.261985853,0,0,0,0,0,0,0,0,0.016701143,0
2024-10-21T12:45:00.466331776Z,AAPL,1,1,17,100,400,1,100,500,105,63,60,0.002719608,0.046233342,0.271960838,1.087843351,0.002719608,0.271960838,1.359804188,0.28555888,0.171335328,0.163176503,-0.490978593,0
2024-10-21T12:45:00.534396965Z,AAPL,0,0,0,0,0,0,400,505,0,0,0,0,0,0,0,0,1.087843351,1.37340223,0,0,0,-0.30455558,0
2024-10-21T12:45:00.566178995Z,AAPL,-6,-6,-76,-10,-1207,-1,-400,-505,-10,-100,-15,-0.015910899,-0.201538054,-0.026518165,-3.200742509,-0.002651816,-1.060726598,-1.33916733,-0.026518165,-0.265181649,-0.039777247,0.949566286,0
2024-10-21T12:45:00.566206580Z,AAPL,-76,-76,-10,-1207,-1,-400,-505,-10,-100,-15,-100,-0.205128205,-0.026990553,-3.257759784,-0.002699055,-1.079622132,-1.363022942,-0.026990553,-0.269905533,-0.04048583,-0.269905533,0.707325846,0
2024-10-21T12:45:00.576961798Z,AAPL,-1,-1,-17,-100,-400,-1,-100,-500,-105,-63,-60,-0.002472188,-0.042027194,-0.247218789,-0.988875155,-0.002472188,-0.247218789,-1.236093943,-0.259579728,-0.155747837,-0.148331273,0.446311072,0
2024-10-21T12:45:00.732087701Z,AAPL,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0.520156047,0,0,0,0,0,0,-0.09920411,0
2024-10-21T12:45:01.132627516Z,AAPL,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0.494437577,0,0,0,0,0,0,-0.094299086,0
2024-10-21T12:45:01.134992267Z,AAPL,200,200,0,0,0,0,0,0,0,0,0,0.520156047,0,0,0,0,0,0,0,0,0,-0.010355649,0
2024-10-21T12:45:01.188576992Z,AAPL,0,0,0,0,-200,0,0,0,0,0,0,0,0,0,-0.548696845,0,0,0,0,0,0,0.104647408,0
2024-10-21T12:45:01.188588948Z,AAPL,0,0,0,200,1,0,0,0,0,0,0,0,0,0.548696845,0.002743484,0,0,0,0,0,0,-0.058102368,0
2024-10-21T12:45:03.941408756Z,AAPL,0,0,0,200,0,0,0,0,0,0,0,0,0,0.548696845,0,0,0,0,0,0,0,-0.057579131,0
2024-10-21T12:45:04.378997886Z,AAPL,0,0,0,-200,-1,-505,-10,-100,-15,-100,-10,0,0,-0.562587904,-0.00281294,-1.420534459,-0.028129395,-0.281293952,-0.042194093,-0.281293952,-0.028129395,0.299693517,0
2024-10-21T12:45:04.392289828Z,AAPL,-200,-200,-1,-17,-100,-400,-1,-100,-500,-105,-63,-0.570287995,-0.00285144,-0.04847448,-0.285143998,-1.140575991,-0.00285144,-0.285143998,-1.425719989,-0.299401198,-0.179640719,0.41238842,0
2024-10-21T12:45:04.455791398Z,AAPL,0,0,0,200,1,505,10,100,15,100,10,0,0,0.556018905,0.002780095,1.403947734,0.027800945,0.278009452,0.041701418,0.278009452,0.027800945,-0.296194177,0
2024-10-21T12:45:04.463427946Z,AAPL,0,0,0,-200,-1,-505,-10,-100,-15,-100,-10,0,0,-0.570287995,-0.00285144,-1.439977188,-0.0285144,-0.285143998,-0.0427716,-0.285143998,-0.0285144,0.303795396,0
2024-10-21T12:45:04.463440670Z,AAPL,0,0,0,400,0,0,0,0,0,0,0,0,0,1.02380343,0,0,0,0,0,0,0,-0.107435849,0
2024-10-21T12:45:06.500906813Z,AAPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-21T12:45:07.821742791Z,AAPL,30,30,10,1207,401,505,10,100,15,100,10,0.078390384,0.026130128,3.153906454,1.047818134,1.319571466,0.026130128,0.26130128,0.039195192,0.26130128,0.026130128,-0.757084614,0
2024-10-21T12:45:07.821766697Z,AAPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-30
2024-10-21T12:45:07.821766697Z,AAPL,-30,-30,-10,-1207,-401,-505,-10,-100,-15,-100,-10,-0.076785257,-0.025595086,-3.089326849,-1.026362938,-1.29255183,-0.025595086,-0.255950857,-0.038392629,-0.255950857,-0.025595086,0.741582497,0
2024-10-21T12:45:08.568521916Z,AAPL,148,148,10,1207,401,505,10,100,15,100,10,0.375158428,0.025348542,3.059569075,1.016476553,1.280101394,0.025348542,0.253485425,0.038022814,0.253485425,0.025348542,-0.740394201,0
2024-10-21T12:45:08.568573634Z,AAPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200
2024-10-21T12:45:08.568573634Z,AAPL,200,200,1,17,100,400,1,100,500,105,63,0.500876534,0.002504383,0.042574505,0.250438267,1.001753068,0.002504383,0.250438267,1.252191335,0.26296018,0.157776108,-0.362195389,0
2024-10-21T12:45:08.568595371Z,AAPL,100,100,148,10,1207,401,505,10,100,15,100,0.244917952,0.36247857,0.024491795,2.956159687,0.982120989,1.23683566,0.024491795,0.244917952,0.036737693,0.244917952,-0.920548333,0
2024-10-21T12:45:08.568607237Z,AAPL,-100,-100,-148,-10,-1207,-401,-505,-10,-100,-15,-100,-0.250438267,-0.370648635,-0.025043827,-3.022789882,-1.004257451,-1.264713248,-0.025043827,-0.250438267,-0.03756574,-0.250438267,0.941296981,0
2024-10-21T12:45:08.568836429Z,AAPL,1,1,17,100,400,1,100,500,105,63,60,0.00259538,0.044121464,0.259538022,1.038152089,0.00259538,0.259538022,1.297690112,0.272514923,0.163508954,0.155722813,-0.468551333,0
2024-10-21T12:45:08.568842453Z,AAPL,0,0,100,10,1207,401,505,10,100,15,100,0,0.253613999,0.0253614,3.061120974,1.016992138,1.280750697,0.0253614,0.253613999,0.0380421,0.253613999,-0.940423775,0
2024-10-21T12:45:08.569243224Z,AAPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-21T12:45:08.569247948Z,AAPL,0,0,-100,-10,-1207,-401,-505,-10,-100,-15,-100,0,-0.259538022,-0.025953802,-3.132623929,-1.04074747,-1.310667013,-0.025953802,-0.259538022,-0.038930703,-0.259538022,0.96239059,0
2024-10-21T12:45:08.572627612Z,AAPL,-148,-148,-10,-1207,-401,-505,-10,-100,-15,-100,-10,-0.387942333,-0.02621232,-3.163826999,-1.051114024,-1.323722149,-0.02621232,-0.262123198,-0.03931848,-0.262123198,-0.02621232,0.765623886,0
2024-10-21T12:45:08.674779302Z,AAPL,-1,-1,-17,-100,-400,-1,-100,-500,-105,-63,-60,-0.002528445,-0.042983565,-0.252844501,-1.011378003,-0.002528445,-0.252844501,-1.264222503,-0.265486726,-0.159292035,-0.1517067,0.456467329,0
2024-10-21T12:45:08.952909426Z,AAPL,100,100,10,1207,401,505,10,100,15,100,10,0.253485425,0.025348542,3.059569075,1.016476553,1.280101394,0.025348542,0.253485425,0.038022814,0.253485425,0.025348542,-0.737971846,0
2024-10-21T12:45:09.467642057Z,AAPL,1,1,17,100,400,1,100,500,105,63,60,0.002628121,0.044678055,0.262812089,1.051248357,0.002628121,0.262812089,1.314060447,0.275952694,0.165571616,0.157687254,-0.474462099,0
2024-10-21T12:45:09.568869622Z,AAPL,-1,-1,-17,-100,-400,-1,-100,-500,-105,-63,-60,-0.002534854,-0.043092522,-0.253485425,-1.013941698,-0.002534854,-0.253485425,-1.267427123,-0.266159696,-0.159695817,-0.152091255,0.457624407,0
2024-10-21T12:45:10.957645576Z,AAPL,0,0,0,0,-200,0,0,0,0,0,0,0,0,0,-0.534045394,0,0,0,0,0,0,0.101853085,0
2024-10-21T12:45:11.522901317Z,AAPL,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0.506970849,0,0,0,0,0,0,-0.09668943,0
2024-10-21T12:45:16.300828735Z,AAPL,-100,-100,-10,-1207,-401,-505,-10,-100,-15,-100,-10,-0.252844501,-0.02528445,-3.051833123,-1.013906448,-1.276864728,-0.02528445,-0.252844501,-0.037926675,-0.252844501,-0.02528445,0.736105925,0
2024-10-21T12:45:17.074205541Z,AAPL,0,0,0,-200,0,0,0,0,0,0,0,0,0,-0.532623169,0,0,0,0,0,0,0,0.055892392,0
2024-10-21T12:45:17.074218249Z,AAPL,0,0,0,400,1,505,10,100,15,100,10,0,0,1.040312094,0.00260078,1.313394018,0.026007802,0.260078023,0.039011704,0.260078023,0.026007802,-0.331673962,0
2024-10-21T12:45:39.966757614Z,AAPL,1,1,17,100,400,1,100,500,105,63,60,0.002699055,0.045883941,0.269905533,1.079622132,0.002699055,0.269905533,1.349527665,0.28340081,0.170040486,0.16194332,-0.487268094,0
2024-10-21T12:45:39.966770270Z,AAPL,0,0,-17,-100,-400,-1,-100,-500,-105,-63,-60,0,-0.044213264,-0.260078023,-1.040312094,-0.00260078,-0.260078023,-1.300390117,-0.273081925,-0.163849155,-0.156046814,0.469474434,0
2024-10-21T12:45:40.024030599Z,AAPL,0,0,0,400,0,0,0,0,0,0,0,0,0,1.040312094,0,0,0,0,0,0,0,-0.109168235,0
2024-10-21T12:45:41.579754503Z,AAPL,-200,-200,17,100,400,1,100,500,105,63,60,-0.512163892,0.043533931,0.256081946,1.024327785,0.002560819,0.256081946,1.280409731,0.268886044,0.161331626,0.153649168,-0.452064464,0
2024-10-21T12:45:42.523889758Z,AAPL,0,0,0,-400,-1,-505,-10,-100,-15,-100,-10,0,0,-1.106500692,-0.002766252,-1.396957123,-0.027662517,-0.276625173,-0.041493776,-0.276625173,-0.027662517,0.352776317,0
2024-10-21T12:45:42.523901729Z,AAPL,0,0,0,200,1,505,10,100,15,100,10,0,0,0.539811066,0.002699055,1.363022942,0.026990553,0.269905533,0.04048583,0.269905533,0.026990553,-0.287560176,0
2024-10-21T12:45:46.308803313Z,AAPL,0,0,0,200,0,0,0,0,0,0,0,0,0,0.512163892,0,0,0,0,0,0,0,-0.053745437,0
2024-10-21T12:46:00.710010076Z,AAPL,0,0,0,-100,-400,-1,-100,-500,-105,-63,-60,0,0,-0.259942813,-1.03977125,-0.002599428,-0.259942813,-1.299714063,-0.272939953,-0.163763972,-0.155965688,0.466413308,0
2024-10-21T12:46:01.288790694Z,AAPL,0,0,0,-200,0,0,0,0,0,0,0,0,0,-0.548395942,0,0,0,0,0,0,0,0.057547554,0
2024-10-21T12:46:01.288803458Z,AAPL,0,0,0,400,0,0,0,0,0,0,0,0,0,1.03977125,0,0,0,0,0,0,0,-0.10911148,0
2024-10-21T12:46:10.320582034Z,AAPL,0,0,0,-200,0,0,0,0,0,0,0,0,0,-0.548395942,0,0,0,0,0,0,0,0.057547554,0
2024-10-21T12:46:10.320607088Z,AAPL,0,0,0,-200,-1,-505,-10,-100,-15,-100,-10,0,0,-0.562271577,-0.002811358,-1.419735732,-0.028113579,-0.281135789,-0.042170368,-0.281135789,-0.028113579,0.299525008,0
2024-10-21T12:46:10.320619482Z,AAPL,0,0,0,0,200,505,10,100,15,100,10,0,0,0,0.548395942,1.384699753,0.027419797,0.274197971,0.041129696,0.274197971,0.027419797,-0.3386529,0
2024-10-21T12:46:12.080290410Z,AAPL,-200,-200,0,0,0,0,0,0,0,0,0,-0.519885625,0,0,0,0,0,0,0,0,0,0.010350265,0
2024-10-21T12:46:12.137568253Z,AAPL,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0.49419323,0,0,0,0,0,0,-0.094252484,0
2024-10-21T12:46:12.193567298Z,AAPL,0,0,0,0,-200,0,0,0,0,0,0,0,0,0,-0.519885625,0,0,0,0,0,0,0.099152535,0
2024-10-21T12:46:12.193579968Z,AAPL,0,0,0,400,1,0,0,0,0,0,0,0,0,0.988386459,0.002470966,0,0,0,0,0,0,-0.104190527,0
2024-10-21T12:46:12.268092521Z,AAPL,-401,-401,-17,-2,-100,-400,-1,-100,-500,-105,-63,-1.001248439,-0.042446941,-0.004993758,-0.24968789,-0.998751561,-0.002496879,-0.24968789,-1.248439451,-0.262172285,-0.157303371,0.369718295,0
2024-10-21T12:46:16.791652393Z,AAPL,401,401,17,2,100,400,1,100,500,105,63,0.990857425,0.042006425,0.004941932,0.247096615,0.988386459,0.002470966,0.247096615,1.235483074,0.259451446,0.155670867,-0.365881337,0
2024-10-21T12:46:19.577613731Z,AAPL,200,200,0,0,0,0,0,0,0,0,0,0.519885625,0,0,0,0,0,0,0,0,0,-0.010350265,0
2024-10-21T12:46:23.938521180Z,AAPL,0,0,0,400,0,0,0,0,0,0,0,0,0,1.03977125,0,0,0,0,0,0,0,-0.10911148,0
2024-10-21T12:46:25.802255158Z,AAPL,0,0,0,-400,-1,-505,-10,-100,-15,-100,-10,0,0,-1.124543154,-0.002811358,-1.419735732,-0.028113579,-0.281135789,-0.042170368,-0.281135789,-0.028113579,0.358528643,0
2024-10-21T12:46:25.802267157Z,AAPL,0,0,0,0,200,505,10,100,15,100,10,0,0,0,0.548395942,1.384699753,0.027419797,0.274197971,0.041129696,0.274197971,0.027419797,-0.3386529,0
2024-10-21T12:46:26.818456297Z,AAPL,-201,-201,-17,-2,-100,-400,-1,-100,-500,-105,-63,-0.560825893,-0.047433036,-0.005580357,-0.279017857,-1.116071429,-0.002790179,-0.279017857,-1.395089286,-0.29296875,-0.17578125,0.402038031,0
2024-10-21T12:46:30.615356413Z,AAPL,-200,-200,-1,-17,-2,-100,-400,-1,-100,-500,-105,-0.574712644,-0.002873563,-0.048850575,-0.005747126,-0.287356322,-1.149425287,-0.002873563,-0.287356322,-1.436781609,-0.301724138,0.35988706,0
2024-10-21T12:46:36.896860441Z,AAPL,-1,-1,-200,-1,-17,-2,-100,-400,-1,-100,-500,-0.003353454,-0.670690812,-0.003353454,-0.057008719,-0.006706908,-0.335345406,-1.341381623,-0.003353454,-0.335345406,-1.676727029,0.425511222,0
2024-10-21T12:46:36.896993475Z,AAPL,0,0,0,0,-200,-505,-10,-100,-15,-100,-10,0,0,0,-0.691562932,-1.746196404,-0.034578147,-0.345781466,-0.05186722,-0.345781466,-0.034578147,0.427063322,0
2024-10-21T12:46:36.935295740Z,AAPL,1,1,200,1,17,2,100,400,1,100,500,0.002949853,0.589970501,0.002949853,0.050147493,0.005899705,0.294985251,1.179941003,0.002949853,0.294985251,1.474926254,-0.374299252,0
2024-10-21T12:46:36.967821622Z,AAPL,0,0,0,0,400,505,10,100,15,100,10,0,0,0,1.086956522,1.372282609,0.027173913,0.27173913,0.04076087,0.27173913,0.027173913,-0.439268187,0
2024-10-21T12:46:36.973880941Z,AAPL,0,0,1,17,2,100,400,1,100,500,105,0,0.0027894,0.047419805,0.005578801,0.278940028,1.115760112,0.0027894,0.278940028,1.394700139,0.292887029,-0.338239749,0
2024-10-21T12:46:36.973894591Z,AAPL,0,0,0,-17,-2,-100,-400,-1,-100,-500,-105,0,0,-0.043814433,-0.005154639,-0.257731959,-1.030927835,-0.00257732,-0.257731959,-1.288659794,-0.270618557,0.312358767,0
2024-10-21T12:46:40.270472256Z,AAPL,0,0,0,200,0,0,0,0,0,0,0,0,0,0.543478261,0,0,0,0,0,0,0,-0.057031503,0
2024-10-21T12:46:42.223069810Z,AAPL,0,0,0,0,400,0,0,0,0,0,0,0,0,0,1.086956522,0,0,0,0,0,0,-0.20730424,0
2024-10-21T12:46:46.421912989Z,AAPL,0,0,0,17,2,100,400,1,100,500,105,0,0,0.047419805,0.005578801,0.278940028,1.115760112,0.0027894,0.278940028,1.394700139,0.292887029,-0.33806193,0
2024-10-21T12:46:46.421925139Z,AAPL,0,0,0,-17,-2,-100,-400,-1,-100,-500,-105,0,0,-0.043814433,-0.005154639,-0.257731959,-1.030927835,-0.00257732,-0.257731959,-1.288659794,-0.270618557,0.312358767,0
2024-10-21T12:46:46.487697098Z,AAPL,0,0,0,-400,0,0,0,0,0,0,0,0,0,-1.030927835,0,0,0,0,0,0,0,0.10818347,0
2024-10-21T12:46:52.612794937Z,AAPL,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0.023142196,0,-0.001761396,0
2024-10-21T12:47:00.410294114Z,AAPL,0,0,0,0,0,100,400,1,100,500,105,0,0,0,0,0.250501002,1.002004008,0.00250501,0.250501002,1.25250501,0.263026052,-0.298170883,0
2024-10-21T12:47:02.422982273Z,AAPL,0,0,-1,-400,0,0,0,0,0,0,0,0,-0.002637131,-1.054852321,0,0,0,0,0,0,0,0.110862169,0
2024-10-21T12:47:02.478990158Z,AAPL,0,0,-200,0,0,0,0,0,0,0,0,0,-0.52742616,0,0,0,0,0,0,0,0,0.033622501,0
2024-10-21T12:47:08.170726079Z,AAPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10
2024-10-21T12:47:08.170726079Z,AAPL,-10,-10,-1207,-1,-400,-505,-10,-100,-15,-109,-10,-0.025693731,-3.101233299,-0.002569373,-1.027749229,-1.297533402,-0.025693731,-0.256937307,-0.038540596,-0.280061665,-0.025693731,0.615580361,0
2024-10-21T12:47:08.170747785Z,AAPL,-1,-1,-200,-1,-17,-100,-400,-1,-100,-500,-105,-0.002572678,-0.514535632,-0.002572678,-0.043735529,-0.257267816,-1.029071263,-0.002572678,-0.257267816,-1.286339079,-0.270131207,0.347688587,0
2024-10-21T12:47:08.170753593Z,AAPL,-100,-100,-1,-200,-1,-17,-100,-400,-1,-100,-500,-0.294117647,-0.002941176,-0.588235294,-0.002941176,-0.05,-0.294117647,-1.176470588,-0.002941176,-0.294117647,-1.470588235,0.399560689,0
2024-10-21T12:47:08.170780793Z,AAPL,-17,-17,0,0,0,0,0,0,0,0,0,-0.049751244,0,0,0,0,0,0,0,0,0,0.000990484,0
2024-10-21T12:47:08.170793241Z,AAPL,0,0,1,200,1,17,100,400,1,100,500,0,0.002619859,0.523971706,0.002619859,0.044537595,0.261985853,1.047943411,0.002619859,0.261985853,1.309929264,-0.350693635,0
2024-10-21T12:47:08.170829114Z,AAPL,0,0,-1,-200,-1,-17,-100,-400,-1,-100,-500,0,-0.0029994,-0.599880024,-0.0029994,-0.050989802,-0.299940012,-1.199760048,-0.0029994,-0.299940012,-1.49970006,0.401498982,0
2024-10-21T12:47:08.170966841Z,AAPL,0,0,-17,-1,-200,-1,-17,-100,-400,-1,-100,0,-0.050989802,-0.0029994,-0.599880024,-0.0029994,-0.050989802,-0.299940012,-1.199760048,-0.0029994,-0.299940012,0.294323626,0
